dd_synsets,ndtv_synsets,scores
"['waterway', 'container', 'undertaking', 'terminal', 'terminal', 'river', 'part', 'terminal', 'salute', 'moment', 'path', 'container', 'terminal', 'terminal', 'container', 'undertaking', 'container', 'path', 'kolkata', 'aim', 'container', 'construct', 'terminal', 'part', 'national', 'waterway', 'terminal', 'waterway', 'terminal', 'container', 'moment', 'vessel', 'waterway', 'cargo', 'undertaking', 'terminal', 'fan', 'vessel', 'terminal', 'fan', 'connectivity', 'development', 'premier', 'development', 'terminal']","['waterway', 'road', 'undertaking', 'ring', 'terminal', 'river', 'cost', 'terminal', 'statement', 'crore', 'stretch', 'highway', 'reduce', 'associate', 'highway', 'construction', 'system', 'bank', 'rhode_island', 'position', 'lock', 'entail', 'dredge', 'pair', 'national', 'major', 'weigh', 'differential', 'expect', 'universe', 'metric_ton', 'vessel', 'cheap', 'cargo', 'use', 'transportation_system', 'buddhist', 'vessel', 'implement', 'tourist', 'length', 'repair', 'premier', 'care', 'unite']","[1.0, 0.2, 1.0, 0.2, 1.0, 1.0, 0.17, 1.0, 0.2, 0.12, 0.17, 0.17, 0.2, 0.25, 0.17, 0.17, 0.33, 0.14, 0.14, 0.5, 0.17, 0.14, 0.2, 0.14, 1.0, 0.03, 0.2, 0.28, 0.2, 0.17, 0.12, 1.0, 0.56, 1.0, 0.25, 0.25, 0.2, 1.0, 0.25, 0.2, 0.25, 0.33, 1.0, 0.25, 0.25]"
"['party', 'name_calling', 'give', 'campaigner', 'confront', 'give', 'leader', 'society', 'address', 'sit', 'imperativeness', 'polls', 'give', 'community', 'give', 'campaigner', 'polls', 'leader', 'give', 'campaigner', 'start', 'campaigner', 'head', 'curate', 'give', 'election', 'delhi', 'procedure', 'give', 'community', 'state', 'give', 'give', 'give', 'election', 'leader', 'campaigner', 'leader', 'campaigner', 'give', 'new', 'december', 'give', 'house', 'address', 'seating', 'delhi', 'campaigner', 'attend', 'campaigner', 'seating', 'campaigner', 'give', 'leader', 'campaigner', 'campaigner', 'committee', 'imperativeness', 'seating', 'election', 'election', 'give', 'leader', 'house']","['party', 'name_calling', 'list', 'campaigner', 'confront', 'field', 'legislator', 'number', 'announce', 'sit', 'challenge', 'seat', 'cream', 'congress', 'whack', 'first', 'polls', 'emir', 'edge', 'campaigner', 'case', 'incumbent', 'head', 'curate', 'surpass', 'opinion', 'district', 'resistance', 'meet', 'couple', 'state', 'represent', 'vote', 'drop', 'hands', 'speaker', 'worst', 'lawgiver', 'ever', 'win', 'new', 'decade', 'give', 'facing', 'discourse', 'mister', 'state', 'last', 'attend', 'able', 'trust', 'late', 'input', 'reporter', 'soon', 'strong', 'committee', 'imperativeness', 'seating', 'election', 'election', 'establish', 'shah', 'random-access_memory']","[1.0, 1.0, 0.14, 1.0, 1.0, 0.2, 0.33, 0.11, 0.25, 1.0, 0.12, 0.12, 0.2, 0.2, 0.2, 0.94, 1.0, 0.25, 0.2, 1.0, 0.25, 0.88, 1.0, 1.0, 0.2, 0.11, 0.2, 0.2, 0.33, 0.25, 1.0, 0.25, 0.2, 0.25, 0.14, 0.2, 0.05, 0.5, 0.42, 0.33, 1.0, 0.2, 1.0, 0.12, 0.12, 0.1, 0.2, 0.71, 1.0, 0.79, 0.14, 0.35, 0.17, 0.25, 0.47, 0.95, 1.0, 1.0, 1.0, 1.0, 1.0, 0.25, 0.2, 0.1]"
"['maoist', 'domination', 'blast', 'incident', 'security', 'explosive', 'maoist', 'district', 'jawan', 'explosive', 'trip', 'kill', 'force', 'device', 'explode', 'police', 'operation', 'phase', 'rush', 'explode', 'maoist', 'team', 'explosive', 'polls', 'jawan', 'area', 'device', 'improvise', 'device', 'polls', 'rush', 'maoist', 'afforest', 'explode', 'domination', 'explosive', 'maoist', 'maoist', 'explosive', 'domination', 'maoist', 'explosive', 'jawan', 'maoist', 'team', 'maoist', 'state', 'security', 'rush', 'maoist', 'search', 'day', 'maoist', 'explosive', 'search', 'afforest', 'polls', 'phase', 'fourth', 'explosive', 'search', 'support', 'force', 'day', 'device', 'district', 'incident', 'region', 'explosive']","['maoist', 'brush', 'blast', 'explosion', 'security', 'interrupt', 'maoist', 'district', 'jawan', 'coerce', 'trip', 'kill', 'village', 'improvised_explosive_device', 'dress', 'police', 'operation', 'november', 'travel', 'explode', 'injured', 'team', 'patrol', 'polls', 'military_officer', 'area', 'gun_trigger', 'improvise', 'device', 'topographic_point', 'come', 'uniform', 'plant', 'explode', 'boycott', 'take', 'senior', 'smooth', 'explosive', 'gunfight', 'civilian', 'task', 'jawan', 'seriously', 'division', 'begin', 'state', 'injury', 'rush', 'representational', 'vote', 'interim', 'voter', 'exchange', 'behavior', 'deploy', 'topographic_point', 'phase', 'fourth', 'recover', 'search', 'attack', 'series', 'input_signal', 'body', 'district', 'fire', 'region', 'guarantee']","[1.0, 0.17, 1.0, 0.25, 1.0, 0.2, 0.64, 1.0, 1.0, 0.2, 1.0, 1.0, 0.17, 0.33, 0.2, 1.0, 1.0, 0.2, 0.5, 1.0, 0.05, 1.0, 0.14, 1.0, 0.2, 1.0, 0.17, 1.0, 1.0, 0.25, 0.33, 0.28, 0.5, 1.0, 0.17, 0.25, 0.22, 0.29, 1.0, 0.17, 0.17, 0.2, 1.0, 0.66, 0.2, 0.14, 1.0, 0.14, 1.0, 0.72, 0.17, 0.2, 0.17, 0.25, 0.33, 0.2, 0.25, 1.0, 1.0, 0.25, 1.0, 0.33, 0.14, 0.14, 0.17, 1.0, 0.33, 1.0, 0.33]"
"['waterway', 'road', 'undertaking', 'terminal', 'terminal', 'river', 'cost', 'terminal', 'part', 'crore', 'landmark', 'highway', 'terminal', 'terminal', 'highway', 'construction', 'road', 'bank', 'landmark', 'terminal', 'road', 'construct', 'terminal', 'part', 'national', 'cost', 'terminal', 'cost', 'terminal', 'universe', 'kilometer', 'waterway', 'cost', 'road', 'work', 'terminal', 'curate', 'waterway', 'terminal', 'curate', 'ring', 'work', 'premier', 'work', 'terminal']","['waterway', 'road', 'undertaking', 'ring', 'terminal', 'river', 'cost', 'terminal', 'statement', 'crore', 'stretch', 'highway', 'reduce', 'associate', 'highway', 'construction', 'system', 'bank', 'rhode_island', 'position', 'lock', 'entail', 'dredge', 'pair', 'national', 'major', 'weigh', 'differential', 'expect', 'universe', 'metric_ton', 'vessel', 'cheap', 'cargo', 'use', 'transportation_system', 'buddhist', 'vessel', 'implement', 'tourist', 'length', 'repair', 'premier', 'care', 'unite']","[1.0, 1.0, 1.0, 0.2, 1.0, 1.0, 1.0, 1.0, 0.17, 1.0, 0.14, 1.0, 0.2, 0.25, 1.0, 1.0, 0.2, 1.0, 0.1, 0.2, 0.12, 0.14, 0.2, 0.14, 1.0, 0.79, 0.2, 0.67, 0.2, 1.0, 0.2, 0.12, 0.76, 0.17, 0.33, 0.25, 0.14, 0.12, 0.25, 0.14, 0.17, 0.12, 1.0, 0.11, 0.25]"
"['war', 'soldier', 'universe', 'indian', 'freedom', 'unveil', 'war', 'decoration', 'indian', 'war', 'town', 'forfeit', 'universe', 'head', 'indian', 'head', 'indian', 'war', 'forfeit', 'forfeit', 'paris', 'french', 'indian', 'work_force', 'contribution', 'indian', 'attempt', 'end', 'town', 'frailty', 'community', 'attempt', 'war', 'end', 'soldier', 'construct', 'universe', 'head', 'head', 'work_force', 'war', 'indian', 'universe', 'universe', 'head', 'attempt', 'indian', 'freedom', 'head', 'lend', 'day']","['war', 'soldier', 'universe', 'indian', 'statue', 'unveil', 'british', 'memorial', 'honor', 'commemorative', 'cemetery', 'event', 'royal', 'laborer', 'allocate', 'mayor', 'bury', 'adjacent', 'mark', 'event', 'london', 'french', 'establish', 'army', 'contribution', 'plan', 'attempt', 'topographic_point', 'town', 'frailty', 'series', 'undertaking', 'undocumented', 'sussex', 'serviceman', 'sculpt', 'motif', 'marigold', 'lion', 'host', 'gracious', 'fund-raise', 'fabric', 'emblem', 'duke', 'function', 'tend', 'sculpture', 'graves', 'endow', 'day']","[1.0, 1.0, 1.0, 1.0, 0.12, 1.0, 0.34, 0.11, 0.11, 0.15, 0.14, 0.33, 0.12, 0.14, 0.14, 0.25, 0.25, 0.65, 0.09, 0.33, 0.33, 1.0, 0.25, 0.25, 1.0, 0.25, 1.0, 0.17, 1.0, 1.0, 0.14, 0.25, 0.64, 0.2, 0.33, 0.2, 0.14, 0.1, 0.08, 0.2, 0.46, 0.17, 0.2, 0.14, 0.14, 0.2, 0.25, 0.14, 0.17, 0.25, 1.0]"
"['terrorist', 'kill', 'kill', 'terrorist', 'force', 'kashmir', 'terrorist', 'search', 'kill', 'security', 'site', 'brush', 'kill', 'kashmir', 'village', 'kill', 'terrorist', 'search', 'kill', 'kill', 'force', 'terrorist', 'kill', 'village', 'kill', 'search', 'weaponry', 'search', 'brush', 'brush', 'kill', 'brush', 'brush', 'search', 'cordon', 'kill', 'village', 'kill', 'operation', 'operation', 'search', 'operation', 'operation', 'operation', 'friday', 'establish', 'brush', 'weaponry', 'friday', 'kill', 'brush', 'kashmir', 'earlier', 'kill', 'brush', 'brush', 'search', 'search', 'brush', 'operation', 'brush', 'brush', 'search', 'operation', 'brush', 'brush']","['terrorist', 'meet', 'plunder', 'spokesman', 'force', 'area', 'resident', 'shooting', 'state', 'security', 'site', 'dead', 'snatch', 'kashmir', 'islam', 'result', 'material', 'constitution', 'incriminate', 'conduct', 'atrocity', 'civilian', 'seize', 'police', 'hide', 'image', 'weaponry', 'search', 'specific', 'representational', 'identify', 'reportedly', 'cured', 'attack', 'series', 'involve', 'village', 'open', 'presence', 'input_signal', 'fire', 'operation', 'panic', 'information', 'saturday', 'establish', 'south', 'house', 'morning', 'kill', 'many', 'district', 'earlier', 'include', 'election', 'election', 'agenda', 'chirrup', 'parliamentary', 'seating', 'up-to-the-minute', 'general', 'get', 'news', 'live', 'indian']","[1.0, 0.33, 0.25, 0.17, 1.0, 0.25, 0.2, 0.2, 0.25, 1.0, 1.0, 0.58, 0.2, 1.0, 0.14, 0.2, 0.12, 0.12, 0.08, 0.2, 0.17, 0.17, 0.25, 0.14, 0.33, 0.11, 1.0, 1.0, 0.1, 0.54, 0.25, 0.07, 0.34, 0.25, 0.5, 0.25, 1.0, 0.33, 0.2, 0.12, 0.17, 1.0, 0.14, 0.12, 0.33, 1.0, 0.91, 0.17, 0.17, 1.0, 0.15, 0.25, 1.0, 0.33, 0.17, 0.17, 0.1, 0.14, 0.25, 0.11, 0.36, 0.81, 0.09, 0.11, 0.25, 0.1]"
"['gun', 'defense_mechanism', 'artillery', 'tow', 'extremist', 'gun', 'induct', 'artillery', 'vehicle', 'artillery', 'mortar', 'induct', 'procure', 'composite', 'field', 'major', 'defense_mechanism', 'extremist', 'government', 'initiation', 'gross_sales', 'extremist', 'artillery', 'artillery', 'field', 'fleet', 'system', 'extremist', 'artillery', 'vehicle', 'range', 'ceremony', 'military', 'system', 'deployment', 'artillery', 'artillery', 'deployment', 'extremist', 'foreign', 'artillery', 'army', 'extremist', 'following', 'crore', 'field', 'curate', 'curate', 'government', 'old_age', 'deployment', 'deployment', 'extremist', 'artillery', 'field', 'extremist', 'defense_mechanism', 'ceremony', 'artillery', 'fleet', 'artillery', 'artillery', 'replacement', 'fleet', 'artillery', 'indian']","['gun', 'vajra', 'artillery', 'tow', 'transport', 'gun', 'induct', 'easily', 'helicopter', 'mid', 'mortar', 'induct', 'procure', 'composite', 'area', 'major', 'defense_mechanism', 'extremist', 'regiment', 'initiation', 'gross_sales', 'establish', 'high', 'american', 'afghanistan', 'contract', 'system', 'exist', 'light', 'vehicle', 'consist', 'ceremony', 'military', 'system', 'service', 'united', 'third', 'operations', 'come', 'foreign', 'ahead', 'army', 'use', 'following', 'crore', 'state', 'curate', 'official', 'state', 'year', 'election', 'election', 'update', 'first', 'india', 'state', 'agenda', 'chirrup', 'parliamentary', 'seating', 'up-to-the-minute', 'general', 'get', 'news', 'live', 'indian']","[1.0, 0.11, 1.0, 1.0, 0.25, 1.0, 1.0, 0.08, 0.2, 0.32, 1.0, 1.0, 1.0, 1.0, 0.2, 1.0, 1.0, 1.0, 0.14, 1.0, 1.0, 0.25, 0.16, 0.92, 0.11, 0.1, 1.0, 0.33, 0.13, 1.0, 0.33, 1.0, 1.0, 1.0, 0.2, 0.06, 0.9, 0.14, 0.25, 1.0, 0.49, 1.0, 0.33, 1.0, 1.0, 0.14, 1.0, 0.12, 0.17, 0.25, 0.14, 0.14, 0.2, 0.77, 0.11, 0.25, 0.14, 0.14, 0.32, 0.12, 0.95, 0.7, 0.11, 0.12, 0.58, 1.0]"
"['week', 'backdrop', 'acme', 'president', 'manner', 'week', 'meeting', 'maldives', 'relationship', 'backdrop', 'week', 'change', 'following', 'maldives', 'manner', 'relationship', 'meeting', 'premier', 'maldives', 'leader', 'maldives', 'premier', 'leader', 'maldives', 'maldives', 'premier', 'relationship', 'leader', 'maldives', 'race', 'backdrop', 'leader', 'curse', 'manner', 'acme', 'maldives', 'curate', 'maldives', 'maldives', 'premier', 'premier', 'acme', 'leader', 'relationship', 'acme', 'leader', 'leader', 'attend', 'leader', 'maldives', 'premier', 'relationship', 'acme', 'manner', 'relationship', 'besides', 'maldives', 'change', 'attend', 'autopsy', 'maldives', 'state', 'visit', 'maldives', 'maldives', 'acme', 'leader', 'state']","['penny', 'microphone', 'acme', 'president', 'frailty', 'guinea', 'meeting', 'white', 'trump', 'house', 'week', 'trip', 'following', 'new', 'committedness', 'disregard', 'dictatorship', 'premier', 'economic', 'morrison', 'region', 'digest', 'scott', 'by_and_large', 'australian', 'verify', 'trump', 'peninsula', 'pacific', 'meet', 'toilet', 'japan', 'state', 'aggression', 'sovereignty', 'korean', 'curate', 'american', 'australia', 'honor', 'represent', 'security', 'adviser', 'highlight', 'prosperity', 'japan', 'prime_minister', 'attend', 'addition', 'fully', 'participate', 'message', 'freedom', 'articulation', 'request', 'besides', 'concluding', 'travel', 'attend', 'leadership', 'united', 'state', 'cooperation', 'third', 'bilateral', 'imperativeness', 'secretary', 'state']","[0.11, 0.08, 1.0, 1.0, 0.14, 0.09, 1.0, 0.28, 0.11, 0.11, 1.0, 0.1, 1.0, 0.65, 0.17, 0.11, 0.17, 1.0, 0.03, 0.12, 0.14, 0.14, 0.17, 0.43, 0.89, 0.25, 0.11, 0.14, 0.6, 0.25, 0.1, 0.12, 0.33, 0.12, 0.12, 0.33, 1.0, 0.15, 0.33, 0.11, 0.25, 0.17, 0.2, 0.2, 0.17, 0.12, 0.14, 1.0, 0.12, 0.47, 0.25, 0.2, 0.25, 0.17, 0.17, 1.0, 0.05, 0.12, 1.0, 0.17, 0.36, 1.0, 0.2, 0.76, 0.96, 0.12, 0.33, 1.0]"
"['maoist', 'urban', 'bank', 'premier', 'politics', 'statement', 'premier', 'premier', 'rally', 'slam', 'rule', 'attack', 'revolutionist', 'attack', 'slam', 'state', 'premier', 'engine', 'premier', 'premier', 'premier', 'politics', 'premier', 'rally', 'premier', 'state', 'statement', 'politics', 'rally', 'carry_through', 'vote', 'premier', 'politics', 'politics', 'infest', 'rule', 'rally', 'state', 'premier', 'arrest', 'state', 'election', 'state', 'premier', 'premier', 'government', 'ahead', 'state', 'attack', 'politics', 'premier', 'premier', 'politics', 'kill', 'premier', 'lack', 'state', 'premier', 'politics', 'revolutionist', 'premier', 'rally', 'government', 'premier', 'arrest', 'curate', 'state', 'election', 'populate', 'premier']","['maoist', 'urban', 'headquarters', 'insolvent', 'november', 'address', 'stagger', 'fancy', 'businessmen', 'runup', 'extremism', 'autopsy', 'gandhi', 'survey', 'explosion', 'district', 'flee', 'car', 'abroad', 'visit', 'keep', 'phase', 'try', 'constituency', 'fall', 'home', 'address', 'highlight', 'congress', 'trip', 'question', 'southern', 'decade', 'phase', 'attack', 'poll', 'rally', 'state', 'schedule', 'peace', 'district', 'political_campaign', 'region', 'come', 'least', 'force', 'ahead', 'polls', 'support', 'week', 'allege', 'following', 'part', 'kill', 'cardinal', 'security', 'state', 'include', 'day', 'president', 'first', 'people', 'government', 'premier', 'today', 'curate', 'state', 'election', 'populate', 'indian']","[1.0, 1.0, 0.09, 0.37, 0.1, 0.12, 0.2, 0.35, 0.14, 0.14, 0.11, 0.14, 0.14, 0.14, 0.17, 0.33, 0.2, 0.1, 0.38, 0.17, 0.33, 0.12, 0.25, 0.2, 0.25, 0.1, 0.12, 0.17, 0.2, 0.2, 0.12, 0.23, 0.12, 0.12, 0.33, 0.09, 1.0, 1.0, 0.2, 0.2, 0.33, 0.12, 0.17, 0.25, 0.9, 0.25, 1.0, 0.12, 0.25, 0.12, 0.2, 0.56, 0.25, 1.0, 0.3, 0.2, 1.0, 0.33, 0.14, 0.11, 0.24, 0.2, 1.0, 1.0, 0.14, 1.0, 1.0, 1.0, 1.0, 0.13]"
"['quality', 'severe', 'atom', 'better', 'quality', 'degree', 'severe', 'delhi', 'severe', 'improvement', 'afternoon', 'severe', 'severe', 'severe', 'afternoon', 'better', 'firecracker', 'atom', 'severe', 'layer', 'fringy', 'severe', 'severe', 'severe', 'severe', 'diameter', 'index', 'severe', 'weather', 'severe', 'weather', 'severe', 'see', 'severe', 'quality', 'weather', 'severe', 'quality', 'area', 'better', 'class', 'severe', 'speed', 'severe', 'severe', 'severe', 'low', 'emergency', 'delhi', 'see', 'severe', 'severe', 'severe', 'layer', 'severe', 'severe', 'severe', 'quality', 'severe', 'severe', 'afternoon', 'afternoon', 'area']","['quality', 'severe', 'pollutant', 'air_out', 'unit_of_measurement', 'concentration', 'deteriorate', 'delhi', 'show', 'improvement', 'saturday', 'east', 'unfavorable', 'scatter', 'evening', 'better', 'firework', 'atom', 'cubic', 'analyst', 'fringy', 'dunk', 'calm', 'hike', 'stop', 'temperature', 'index', 'burn', 'wind', 'meteorologic', 'wind', 'average', 'expect', 'suffer', 'meter', 'consequence', 'continue', 'conditions', 'direction', 'better', 'class', 'increase', 'speed', 'receive', 'enough', 'meanwhile', 'low', 'rise', 'delhi', 'see', 'get', 'private', 'less', 'director', 'presently', 'get_down', 'local', 'situation', 'come', 'still', 'night', 'friday', 'area']","[1.0, 1.0, 0.25, 0.17, 0.17, 0.33, 0.2, 1.0, 0.25, 1.0, 0.14, 0.31, 0.34, 0.2, 0.33, 1.0, 0.5, 1.0, 0.73, 0.12, 1.0, 0.17, 0.51, 0.2, 0.33, 0.25, 1.0, 0.25, 0.5, 0.92, 0.5, 0.54, 0.25, 0.17, 0.11, 0.17, 0.25, 0.14, 0.17, 1.0, 1.0, 0.2, 1.0, 0.25, 0.54, 0.93, 1.0, 0.14, 1.0, 1.0, 0.33, 0.28, 0.0, 0.1, 0.15, 0.33, 0.08, 0.25, 0.25, 0.27, 0.25, 0.14, 1.0]"
"['today', 'soap', 'partially', 'boom', 'partially', 'today', 'boom', 'birthday', 'partially', 'birthday', 'soap', 'leadership', 'boom', 'birthday', 'birthday', 'today', 'leadership', 'soap', 'delhi', 'leadership', 'partially', 'partially', 'partially', 'boom', 'boom', 'leadership', 'partially', 'leadership', 'partially', 'birthday', 'today', 'partially', 'partially', 'leadership', 'birthday', 'possibility', 'partially', 'birthday', 'partially', 'leadership', 'partially', 'top', 'birthday', 'possibility', 'today', 'birthday', 'birthday', 'today', 'boom', 'partially', 'birthday', 'leadership', 'birthday', 'partially', 'birthday', 'leadership', 'possibility', 'soap', 'partially', 'boom', 'boom', 'partially', 'partially', 'partially', 'boom', 'boom', 'partially', 'leadership', 'soap', 'today', 'today', 'leadership', 'birthday', 'partially', 'partially']","['contempt', 'woman', 'spearhead', 'case', 'leak', 'age', 'protest', 'menstrual', 'let', 'registered', 'fan', 'court', 'order', 'entirely', 'heard', 'age', 'thousand', 'leader', 'state', 'video', 'induce', 'connive', 'boast', 'boast', 'insult', 'party', 'defy', 'party', 'consult', 'celibate', 'agitation', 'age', 'reassure', 'ten', 'supreme', 'deity', 'state', 'proof', 'state', 'camera', 'enter', 'top', 'many', 'purpose', 'tension', 'communal', 'aureate', 'fear', 'offense', 'hill', 'activist', 'leadership', 'controversial', 'keep', 'shut', 'police', 'godhead', 'legislator', 'mean', 'discussion', 'cause', 'keep', 'enter', 'refuse', 'crime', 'protest', 'end', 'prohibition', 'young_person', 'ailment', 'opportunity', 'people', 'never', 'head', 'address']","[0.12, 0.1, 0.14, 0.2, 0.11, 0.17, 0.11, 0.74, 0.33, 0.11, 0.1, 0.17, 0.11, 0.03, 0.46, 0.17, 0.09, 0.11, 0.2, 0.12, 0.2, 0.12, 0.11, 0.12, 0.1, 0.2, 0.17, 0.2, 0.14, 0.9, 0.12, 0.12, 0.2, 0.09, 0.59, 0.2, 0.25, 0.77, 0.25, 0.07, 0.33, 1.0, 0.77, 0.17, 0.1, 0.79, 0.33, 0.12, 0.11, 0.17, 0.76, 1.0, 0.43, 0.33, 0.84, 0.17, 0.17, 0.09, 0.1, 0.12, 0.14, 0.33, 0.33, 0.2, 0.1, 0.11, 0.33, 0.08, 0.1, 0.11, 0.12, 0.2, 0.66, 0.2, 0.17]"
"['temple', 'court', 'get_down', 'flag', 'rally', 'rally', 'order', 'protection', 'get_down', 'rally', 'implement', 'flag', 'flag', 'bachelor_of_science', 'salvage', 'implement', 'get_down', 'flag', 'court', 'get_down', 'court', 'leader', 'implement', 'get_down', 'leader', 'november', 'get_down', 'get_down', 'get_down', 'leader', 'protection', 'get_down', 'rally', 'protection', 'flag', 'flag', 'rally', 'get_down', 'get_down', 'rally', 'get_down', 'flag', 'flag', 'rally', 'rally', 'get_down', 'flag', 'get_down', 'get_down', 'leader', 'flag', 'flag', 'get_down', 'flag', 'protection', 'leader', 'get_down', 'get_down', 'rally']","['temple', 'congress', 'give', 'supreme', 'opportunism', 'roentgen', 'order', 'verdict', 'protest', 'sentiment', 'marche', 'chief', 'flag', 'bachelor_of_science', 'salvage', 'state', 'put', 'senior', 'court', 'get_down', 'court', 'fan', 'court', 'state', 'curate', 'november', 'slam', 'lasso', 'ramp', 'woman', 'approach', 'menstruate', 'kilohertz', 'evil', 'arrant', 'oppose', 'chaos', 'respect', 'escort', 'age', 'kick', 'tense', 'genuine', 'divide', 'volt', 'pull', 'political', 'enter', 'let', 'mentor', 'progressive', 'communal', 'step', 'ideological', 'action', 'leader', 'see', 'blame', 'identity']","[1.0, 0.25, 0.25, 0.79, 0.1, 0.09, 1.0, 0.12, 0.25, 0.11, 0.08, 0.53, 1.0, 1.0, 1.0, 0.1, 0.25, 0.42, 1.0, 1.0, 1.0, 0.25, 0.17, 0.25, 0.25, 1.0, 0.25, 0.17, 0.25, 0.25, 0.17, 0.2, 0.11, 0.2, 0.45, 0.14, 0.1, 0.14, 0.2, 0.12, 0.2, 0.71, 0.84, 0.1, 0.09, 0.25, 0.45, 0.33, 0.33, 0.25, 0.89, 0.66, 0.25, 0.9, 0.25, 1.0, 0.25, 0.25, 0.12]"
"['campaigner', 'let_go_of', 'congress', 'list', 'let_go_of', 'wednesday', 'let_go_of', 'wednesday', 'polls', 'list', 'polls', 'let_go_of', 'list', 'let_go_of', 'let_go_of', 'constituency', 'list', 'list', 'list', 'constituency', 'let_go_of', 'let_go_of', 'list', 'list', 'wednesday', 'let_go_of', 'list', 'constituency', 'constituency', 'let_go_of', 'list', 'list', 'constituency', 'constituency', 'constituency', 'constituency', 'constituency', 'constituency', 'list', 'constituency', 'list', 'list', 'constituency', 'list', 'list', 'list']","['campaigner', 'list', 'congress', 'fourth', 'announce', 'november', 'declare', 'wednesday', 'polls', 'incumbent', 'release', 'expect', 'straight', 'stay', 'field', 'party', 'announcement', 'first', 'current', 'term', 'let_go_of', 'seek', 'entire', 'third', 'night', 'take', 'south', 'number', 'power', 'harmonize', 'second', 'statement', 'day', 'election', 'election', 'government', 'agenda', 'chirrup', 'parliamentary', 'seating', 'up-to-the-minute', 'general', 'get', 'news', 'live', 'indian']","[1.0, 0.14, 1.0, 0.16, 0.14, 0.12, 0.2, 1.0, 1.0, 0.07, 0.1, 0.33, 0.49, 0.25, 0.2, 0.2, 0.17, 0.35, 0.05, 0.1, 1.0, 0.25, 0.69, 0.41, 0.17, 0.25, 0.18, 0.1, 0.12, 0.2, 0.5, 0.2, 0.12, 0.1, 0.1, 0.17, 0.09, 0.1, 0.37, 0.11, 0.31, 0.93, 0.06, 0.25, 0.64, 0.41]"
"['home', 'good', 'family', 'people', 'good', 'countryman', 'people', 'president', 'president', 'countryman', 'share', 'curate', 'people', 'light', 'countryman', 'people', 'happiness', 'good', 'greeting', 'juncture', 'good', 'good', 'wish', 'wish', 'good', 'juncture', 'prosperity', 'random-access_memory', 'countryman', 'juncture', 'good', 'state', 'juncture', 'warm', 'convey', 'president', 'juncture', 'juncture', 'president', 'people', 'good', 'president', 'power', 'home', 'people', 'home', 'people', 'family', 'home', 'good', 'home', 'people', 'home', 'good', 'president', 'president', 'state', 'family', 'people', 'juncture', 'juncture']","['boundary_line', 'spend', 'military_personnel', 'year', 'spend', 'jawan', 'share', 'aglow', 'joyous', 'soldier', 'coincide', 'curate', 'wednesday', 'light', 'beloved', 'benzoin', 'happiness', 'visualize', 'greeting', 'visit', 'react', 'observe', 'surprise', 'wish', 'spend', 'time', 'prosperity', 'shrine', 'prime_minister', 'prayer', 'observe', 'state', 'experience', 'become', 'thank', 'brave', 'offer', 'war', 'fourth', 'people', 'tweet', 'last', 'sector', 'punjab', 'name', 'city', 'evening', 'force', 'area', 'tweet', 'beginning', 'monday', 'kashmir', 'name', 'particular', 'following', 'state', 'police', 'old_age', 'election', 'election']","[0.1, 0.33, 0.2, 0.14, 0.33, 0.12, 0.14, 0.24, 0.56, 0.11, 0.33, 1.0, 0.1, 1.0, 0.17, 0.08, 1.0, 0.17, 1.0, 0.14, 0.25, 0.33, 0.2, 1.0, 0.33, 0.25, 1.0, 0.09, 0.11, 0.14, 0.33, 1.0, 0.12, 0.25, 0.5, 0.91, 0.17, 0.17, 0.9, 1.0, 0.2, 0.21, 0.14, 0.11, 0.14, 0.09, 0.12, 0.25, 0.12, 0.2, 0.17, 0.1, 0.11, 0.2, 0.44, 0.95, 1.0, 0.2, 0.12, 0.17, 0.17]"
